team,where,date,round,season,player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Alavés,away,2017-08-18,1,2017-2018,Tomás Pina Isla,18,ESP,CM,29-308,28,0,0,0,0,1,0,0,0,16,1,0,0,0.1,0.1,0.0,0,0,11,13,84.6,2,13,0,0,0,184,81,7,8,87.5,3,3,100.0,1,2,50.0,0.0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,50.0,1,0,0,1,2,0,2,5,9,2,1,16,,0,,50,17,0,0,0,1,10,0,0,3,0,0,0,0,0,3,0,1,0.0
Alavés,away,2017-08-18,1,2017-2018,Burgui,14,ESP,"RM,FW",23-293,90,0,0,0,0,1,0,0,0,32,0,0,0,0.0,0.0,0.2,5,0,15,22,68.2,1,25,3,3,0,219,105,10,13,76.9,4,5,80.0,1,1,100.0,0.3,3,1,1,0,21,1,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,,0,0,0,0,0,0,0,3,16,15,2,32,0.0,3,100.0,144,67,1,2,1,3,25,5,0,0,3,0,1,0,0,7,0,0,
Alavés,away,2017-08-18,1,2017-2018,Alfonso Pedraza,17,ESP,LB,21-131,74,0,0,0,0,0,0,0,0,45,1,2,0,0.0,0.0,0.0,1,0,22,40,55.0,4,21,2,5,4,316,153,12,14,85.7,8,18,44.4,1,3,33.3,0.0,1,1,1,0,31,9,2,0,0,3,7,0,0,0,0,0,4,1,1,0,0,1,2,50.0,1,0,0,3,1,0,1,12,26,8,1,45,80.0,1,20.0,155,97,1,1,0,1,20,1,0,1,3,0,0,0,0,3,0,0,
Alavés,away,2017-08-18,1,2017-2018,Héctor Hernández,20,ESP,LB,26-087,16,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0,47,26,1,1,100.0,0,0,,1,1,100.0,0.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,100.0,0,0,0,1,1,0,1,3,2,1,0,6,,0,,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,
Alavés,away,2017-08-18,1,2017-2018,Rodrigo Ely,12,BRA,CB,23-288,90,0,0,0,0,1,1,0,0,70,2,2,2,0.0,0.0,0.0,0,0,37,56,66.1,0,32,0,0,0,849,335,5,8,62.5,24,30,80.0,8,18,44.4,0.0,0,2,0,0,53,3,3,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,2,100.0,0,2,0,4,3,0,4,47,20,3,2,70,,0,,161,94,1,0,1,0,30,1,0,1,1,0,0,0,0,8,4,1,80.0
Alavés,away,2017-08-18,1,2017-2018,Alexis,4,ESP,CB,32-014,90,0,0,0,0,0,0,0,0,46,0,4,2,0.0,0.0,0.0,0,0,29,38,76.3,0,23,0,0,0,649,251,7,8,87.5,16,18,88.9,6,12,50.0,0.0,0,1,0,0,34,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,4,2,0,3,32,15,0,0,46,,0,,97,42,0,0,0,0,26,0,0,0,1,0,0,0,0,3,1,1,50.0
Alavés,away,2017-08-18,1,2017-2018,Carlos Vigaray,2,ESP,RB,22-345,90,0,0,0,0,0,0,0,0,45,1,0,1,0.0,0.0,0.0,1,0,18,38,47.4,3,16,3,1,0,282,96,10,14,71.4,7,17,41.2,1,3,33.3,0.0,0,3,0,0,26,12,0,0,0,1,12,0,0,0,0,0,2,1,0,1,0,0,0,,0,0,1,1,3,0,2,15,23,7,0,45,0.0,1,100.0,124,67,0,0,0,1,16,1,0,0,3,0,0,0,0,4,0,1,0.0
Alavés,away,2017-08-18,1,2017-2018,Fernando Pacheco,1,ESP,GK,25-092,90,0,0,0,0,0,0,0,0,38,0,0,0,0.0,0.0,0.0,0,0,21,37,56.8,0,17,0,0,0,518,432,10,10,100.0,5,5,100.0,6,22,27.3,0.0,0,0,0,0,23,14,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,29,38,0,0,0,38,,0,,145,127,0,0,0,0,16,0,0,0,0,0,0,0,0,5,0,0,
Valencia,home,2017-08-18,1,2017-2018,Simone Zaza,9,ITA,FW,26-054,90,1,0,0,0,7,2,1,0,38,2,0,2,0.4,0.4,0.1,2,0,15,20,75.0,2,16,2,3,0,199,47,10,11,90.9,5,5,100.0,0,0,,0.1,1,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,2,1,0,1,0,0,,0,0,2,2,2,0,2,4,13,21,11,38,0.0,3,100.0,122,27,0,3,3,1,23,6,0,2,3,0,0,0,0,4,2,5,28.6
Valencia,home,2017-08-18,1,2017-2018,Rodrigo,19,ESP,FW,26-165,78,0,0,0,0,5,1,0,0,51,1,1,3,0.5,0.5,0.1,7,1,33,41,80.5,4,27,6,1,1,470,72,21,22,95.5,11,14,78.6,1,2,50.0,0.1,1,3,1,1,40,0,0,1,1,2,0,0,0,0,0,1,2,1,1,0,0,0,0,,0,0,3,2,0,0,0,8,21,25,5,51,100.0,0,0.0,191,104,4,1,0,1,42,12,0,2,2,1,0,0,0,6,0,0,
