season,venue_date,venue_time,round,attendance_value,referee,home_manager,away_manager,home_captain,away_captain,formation_home,formation_away,home_possession,away_possession,home_lineup,away_lineup,home_team,away_team,home_shirtnumber,home_nationality,home_position,home_age,home_minutes,home_goals,home_assists,home_pens_made,home_pens_att,home_shots,home_shots_on_target,home_cards_yellow,home_cards_red,home_touches,home_tackles,home_interceptions,home_blocks,home_xg,home_npxg,home_xg_assist,home_sca,home_gca,home_passes_completed,home_passes,home_passes_pct,home_progressive_passes,home_carries,home_progressive_carries,home_take_ons,home_take_ons_won,home_passes_total_distance,home_passes_progressive_distance,home_passes_completed_short,home_passes_short,home_passes_pct_short,home_passes_completed_medium,home_passes_medium,home_passes_pct_medium,home_passes_completed_long,home_passes_long,home_passes_pct_long,home_pass_xa,home_assisted_shots,home_passes_into_final_third,home_passes_into_penalty_area,home_crosses_into_penalty_area,home_passes_live,home_passes_dead,home_passes_free_kicks,home_through_balls,home_passes_switches,home_crosses,home_throw_ins,home_corner_kicks,home_corner_kicks_in,home_corner_kicks_out,home_corner_kicks_straight,home_passes_offsides,home_passes_blocked,home_tackles_won,home_tackles_def_3rd,home_tackles_mid_3rd,home_tackles_att_3rd,home_challenge_tackles,home_challenges,home_challenge_tackles_pct,home_challenges_lost,home_blocked_shots,home_blocked_passes,home_tackles_interceptions,home_clearances,home_errors,home_touches_def_pen_area,home_touches_def_3rd,home_touches_mid_3rd,home_touches_att_3rd,home_touches_att_pen_area,home_touches_live_ball,home_take_ons_won_pct,home_take_ons_tackled,home_take_ons_tackled_pct,home_carries_distance,home_carries_progressive_distance,home_carries_into_final_third,home_carries_into_penalty_area,home_miscontrols,home_dispossessed,home_passes_received,home_progressive_passes_received,home_cards_yellow_red,home_fouls,home_fouled,home_offsides,home_pens_won,home_pens_conceded,home_own_goals,home_ball_recoveries,home_aerials_won,home_aerials_lost,home_aerials_won_pct,away_shirtnumber,away_nationality,away_position,away_age,away_minutes,away_goals,away_assists,away_pens_made,away_pens_att,away_shots,away_shots_on_target,away_cards_yellow,away_cards_red,away_touches,away_tackles,away_interceptions,away_blocks,away_xg,away_npxg,away_xg_assist,away_sca,away_gca,away_passes_completed,away_passes,away_passes_pct,away_progressive_passes,away_carries,away_progressive_carries,away_take_ons,away_take_ons_won,away_passes_total_distance,away_passes_progressive_distance,away_passes_completed_short,away_passes_short,away_passes_pct_short,away_passes_completed_medium,away_passes_medium,away_passes_pct_medium,away_passes_completed_long,away_passes_long,away_passes_pct_long,away_pass_xa,away_assisted_shots,away_passes_into_final_third,away_passes_into_penalty_area,away_crosses_into_penalty_area,away_passes_live,away_passes_dead,away_passes_free_kicks,away_through_balls,away_passes_switches,away_crosses,away_throw_ins,away_corner_kicks,away_corner_kicks_in,away_corner_kicks_out,away_corner_kicks_straight,away_passes_offsides,away_passes_blocked,away_tackles_won,away_tackles_def_3rd,away_tackles_mid_3rd,away_tackles_att_3rd,away_challenge_tackles,away_challenges,away_challenge_tackles_pct,away_challenges_lost,away_blocked_shots,away_blocked_passes,away_tackles_interceptions,away_clearances,away_errors,away_touches_def_pen_area,away_touches_def_3rd,away_touches_mid_3rd,away_touches_att_3rd,away_touches_att_pen_area,away_touches_live_ball,away_take_ons_won_pct,away_take_ons_tackled,away_take_ons_tackled_pct,away_carries_distance,away_carries_progressive_distance,away_carries_into_final_third,away_carries_into_penalty_area,away_miscontrols,away_dispossessed,away_passes_received,away_progressive_passes_received,away_cards_yellow_red,away_fouls,away_fouled,away_offsides,away_pens_won,away_pens_conceded,away_own_goals,away_ball_recoveries,away_aerials_won,away_aerials_lost,away_aerials_won_pct
2024-2025,2024-10-19,15:00,8,29862,Michael Oliver,Kieran McKenna,Sean Dyche,Sam Morsy,James Tarkowski,4-2-3-1,4-2-3-1,0.55,0.45,"['Arijanet Muric', 'Leif Davis', 'Sam Morsy', 'Luke Woolfenden', 'Wes Burns', 'Kalvin Phillips', 'Cameron Burgess', 'Liam Delap', 'Omari Hutchinson', ""Dara O'Shea"", 'Jack Clarke', 'Christian Walton', 'Harry Clarke', 'Conor Chaplin', 'Jack Taylor', 'Chiedozie Ogbene', 'Conor Townsend', 'Sammie Szmodics', 'George Hirst', 'Nathan Broadhead']","['Arijanet Muric', 'Leif Davis', 'Sam Morsy', 'Luke Woolfenden', 'Wes Burns', 'Kalvin Phillips', 'Cameron Burgess', 'Liam Delap', 'Omari Hutchinson', ""Dara O'Shea"", 'Jack Clarke', 'Christian Walton', 'Harry Clarke', 'Conor Chaplin', 'Jack Taylor', 'Chiedozie Ogbene', 'Conor Townsend', 'Sammie Szmodics', 'George Hirst', 'Nathan Broadhead']",Ipswich Town,Everton,,,,,990,0,0,0,0,13,2,1,0,647,13,9,12,1.3,1.3,1.1,25,0,449,539,83.3,48,359,12,19,7,7678,2548,208,226,92.0,203,229,88.6,33,67,49.3,0.8,11,31,8,3,500,38,8,2,3,27,18,5,4,1,0,1,7,9,9,3,1,6,15,40.0,9,0,12,22,17,3,56,193,302,155,22,647,36.8,11,57.9,2035,1072,16,5,12,7,446,48,0,12,9,1,0,0,0,40,12,11,52.2,,,,,990,2,1,0,0,11,8,1,0,538,18,6,7,1.7,1.7,0.8,21,4,336,435,77.2,32,298,23,15,9,6189,2173,154,172,89.5,126,154,81.8,49,87,56.3,0.7,7,23,10,1,391,44,12,1,6,13,15,7,3,2,0,0,12,12,10,7,1,11,18,61.1,7,3,4,24,33,0,76,233,199,112,24,538,60.0,6,40.0,1589,756,9,8,12,7,334,32,0,10,12,0,0,0,0,39,11,12,47.8
2024-2025,2024-10-19,15:00,8,52220,Peter Bankes,Eddie Howe,Fabian Hürzeler,Bruno Guimarães,Lewis Dunk,4-3-3,4-4-2,0.6,0.4,"['Nick Pope', 'Fabian Schär', 'Joelinton', 'Sandro Tonali', 'Anthony Gordon', 'Alexander Isak', 'Lewis Hall', 'Valentino Livramento', 'Jacob Murphy', 'Dan Burn', 'Bruno Guimarães', 'Odisseas Vlachodimos', 'Harvey Barnes', 'Emil Krafth', 'William Osula', 'Miguel Almirón', 'Lloyd Kelly', 'Joe Willock', 'Sean Longstaff', 'Lewis Miley']","['Nick Pope', 'Fabian Schär', 'Joelinton', 'Sandro Tonali', 'Anthony Gordon', 'Alexander Isak', 'Lewis Hall', 'Valentino Livramento', 'Jacob Murphy', 'Dan Burn', 'Bruno Guimarães', 'Odisseas Vlachodimos', 'Harvey Barnes', 'Emil Krafth', 'William Osula', 'Miguel Almirón', 'Lloyd Kelly', 'Joe Willock', 'Sean Longstaff', 'Lewis Miley']",Newcastle United,Brighton & Hove Albion,,,,,990,0,0,0,0,21,6,2,0,719,26,13,11,2.0,2.0,1.8,38,0,479,599,80.0,57,461,25,21,10,8081,2728,229,270,84.8,222,246,90.2,26,61,42.6,1.3,16,44,11,0,551,45,7,4,1,23,20,9,6,0,1,3,10,19,4,15,7,14,17,82.4,3,2,9,39,7,1,43,167,334,227,42,719,47.6,8,38.1,2515,1261,12,10,13,18,478,57,0,11,8,3,0,0,0,51,10,16,38.5,,,,,990,1,1,0,0,10,5,2,0,559,26,9,16,1.1,1.1,0.7,19,2,313,399,78.4,19,267,8,19,3,5312,2303,163,182,89.6,102,119,85.7,36,68,52.9,0.5,6,18,5,0,358,41,14,6,1,8,14,4,0,4,0,0,9,15,14,9,3,8,18,44.4,10,8,8,35,38,0,99,247,243,78,12,559,15.8,14,73.7,1406,702,5,2,14,12,309,18,0,9,11,0,0,0,0,47,16,10,61.5
2024-2025,2024-10-19,15:00,8,26743,Darren England,Marco Silva,Unai Emery,Bernd Leno,Emiliano Martínez,4-2-3-1,4-2-3-1,0.52,0.48,"['Bernd Leno', 'Kenny Tete', 'Calvin Bassey', 'Joachim Andersen', 'Raúl Jiménez', 'Adama Traoré', 'Sander Berge', 'Alex Iwobi', 'Andreas Pereira', 'Emile Smith Rowe', 'Antonee Robinson', 'Steven Benda', 'Harrison Reed', 'Harry Wilson', 'Rodrigo Muniz', 'Tom Cairney', 'Reiss Nelson', 'Joshua King', 'Ryan Sessegnon', 'Issa Diop']","['Bernd Leno', 'Kenny Tete', 'Calvin Bassey', 'Joachim Andersen', 'Raúl Jiménez', 'Adama Traoré', 'Sander Berge', 'Alex Iwobi', 'Andreas Pereira', 'Emile Smith Rowe', 'Antonee Robinson', 'Steven Benda', 'Harrison Reed', 'Harry Wilson', 'Rodrigo Muniz', 'Tom Cairney', 'Reiss Nelson', 'Joshua King', 'Ryan Sessegnon', 'Issa Diop']",Fulham,Aston Villa,,,,,963,1,1,0,1,9,3,3,1,590,18,14,8,1.8,1.0,1.0,19,2,398,483,82.4,37,366,20,12,3,7526,2569,161,177,91.0,191,212,90.1,43,75,57.3,1.3,8,34,9,5,437,44,12,0,1,30,14,6,4,1,0,2,12,11,9,7,2,6,14,42.9,8,4,4,32,21,1,72,200,249,147,24,589,25.0,3,25.0,1762,849,18,4,9,8,394,37,0,8,10,2,0,0,1,40,14,5,73.7,,,,,989,2,2,0,0,14,5,5,1,549,11,14,9,1.7,1.7,1.4,27,4,374,444,84.2,41,281,20,17,8,6197,2243,186,204,91.2,151,168,89.9,29,54,53.7,0.9,11,31,11,0,399,43,10,5,1,19,13,11,11,0,0,2,5,5,7,4,0,3,6,50.0,3,1,8,25,23,0,58,166,249,138,23,549,47.1,6,35.3,1683,954,12,4,15,12,367,40,1,11,8,2,0,1,0,33,5,14,26.3
2024-2025,2024-10-19,15:00,8,73738,Samuel Barrott,Erik ten Hag,Thomas Frank,Bruno Fernandes,Christian Nørgaard,4-2-3-1,4-2-3-1,0.5,0.5,"['André Onana', 'Matthijs de Ligt', 'Lisandro Martínez', 'Bruno Fernandes', 'Rasmus Højlund', 'Marcus Rashford', 'Christian Eriksen', 'Alejandro Garnacho', 'Casemiro', 'Diogo Dalot', 'Jonny Evans', 'Altay Bayındır', 'Victor Lindelöf', 'Noussair Mazraoui', 'Joshua Zirkzee', 'Amad Diallo', 'Antony', 'Manuel Ugarte Ribeiro', 'Ethan Wheatley', 'Jack Fletcher']","['André Onana', 'Matthijs de Ligt', 'Lisandro Martínez', 'Bruno Fernandes', 'Rasmus Højlund', 'Marcus Rashford', 'Christian Eriksen', 'Alejandro Garnacho', 'Casemiro', 'Diogo Dalot', 'Jonny Evans', 'Altay Bayındır', 'Victor Lindelöf', 'Noussair Mazraoui', 'Joshua Zirkzee', 'Amad Diallo', 'Antony', 'Manuel Ugarte Ribeiro', 'Ethan Wheatley', 'Jack Fletcher']",Manchester United,Brentford,,,,,990,2,2,0,0,23,11,2,0,640,25,8,5,1.3,1.3,1.3,42,4,435,530,82.1,46,351,25,12,5,7200,2753,227,250,90.8,160,180,88.9,36,73,49.3,1.0,20,41,11,3,485,44,8,1,6,19,18,9,4,4,0,1,8,16,13,6,6,12,24,50.0,12,1,4,33,25,0,48,177,308,164,33,640,41.7,7,58.3,1802,986,11,11,14,8,429,45,0,4,5,1,0,0,0,46,22,18,55.0,,,,,990,1,1,0,0,8,2,2,0,652,15,10,14,0.9,0.9,0.7,15,2,435,522,83.3,32,442,17,24,12,7301,2487,218,239,91.2,172,202,85.1,34,59,57.6,0.7,6,35,4,2,486,33,4,2,4,13,16,2,2,0,0,3,5,11,6,7,2,7,12,58.3,5,6,8,25,30,0,94,235,297,128,15,652,50.0,12,50.0,2427,1218,15,2,19,13,426,31,0,5,4,3,0,0,0,52,18,22,45.0
2024-2025,2024-10-19,17:30,8,11235,Robert Jones,Andoni Iraola,Mikel Arteta,Lewis Cook,Gabriel Magalhães,4-2-3-1,4-2-3-1,0.49,0.51,"['Kepa Arrizabalaga', 'Milos Kerkez', 'Lewis Cook', 'Marcos Senesi', 'Alex Scott', 'Evanilson', 'Dango Ouattara', 'Marcus Tavernier', 'Julian Araujo', 'Antoine Semenyo', 'Illia Zabarnyi', 'Mark Travers', 'Dean Huijsen', 'David Brooks', 'Ryan Christie', 'Tyler Adams', 'Adam Smith', 'Luis Sinisterra', 'Justin Kluivert', 'Enes Ünal']","['Kepa Arrizabalaga', 'Milos Kerkez', 'Lewis Cook', 'Marcos Senesi', 'Alex Scott', 'Evanilson', 'Dango Ouattara', 'Marcus Tavernier', 'Julian Araujo', 'Antoine Semenyo', 'Illia Zabarnyi', 'Mark Travers', 'Dean Huijsen', 'David Brooks', 'Ryan Christie', 'Tyler Adams', 'Adam Smith', 'Luis Sinisterra', 'Justin Kluivert', 'Enes Ünal']",Bournemouth,Arsenal,,,,,990,2,1,1,1,12,3,1,0,564,16,6,13,1.8,1.0,0.7,25,3,346,453,76.4,37,324,28,31,17,6346,2212,145,171,84.8,171,201,85.1,29,69,42.0,0.5,10,30,6,1,409,43,11,2,2,25,18,7,5,0,0,1,11,11,6,7,3,6,13,46.2,7,1,12,22,21,1,51,166,225,181,27,563,54.8,11,35.5,1965,1066,17,7,14,6,343,37,0,12,11,1,1,0,0,41,12,17,41.4,,,,,929,0,0,0,0,6,1,1,1,587,17,6,13,0.7,0.7,0.4,9,0,361,470,76.8,25,309,16,17,7,6147,2354,182,207,87.9,143,172,83.1,27,59,45.8,0.4,3,25,2,1,430,39,13,1,3,15,12,4,1,3,0,1,13,10,11,4,2,11,28,39.3,17,5,8,23,29,3,84,265,200,125,21,587,41.2,6,35.3,1515,723,9,7,19,10,357,25,0,11,12,1,0,1,0,42,17,12,58.6
2024-2025,2024-10-20,14:00,8,31319,Chris Kavanagh,Gary O'Neil,Pep Guardiola,Mario Lemina,Rúben Dias,3-5-2,4-1-4-1,0.23,0.77,"['José Sá', 'Rayan Aït-Nouri', 'Santiago Bueno', 'Mario Lemina', 'André', 'João Gomes', 'Jørgen Strand Larsen', 'Matheus Cunha', 'Craig Dawson', 'Nélson Semedo', 'Toti Gomes', 'Daniel Bentley', 'Matt Doherty', 'Rodrigo Gomes', 'Tommy Doyle', 'Pablo Sarabia', 'Carlos Forbs', 'Jean-Ricner Bellegarde', 'Gonçalo Guedes', 'Pedro Lima']","['José Sá', 'Rayan Aït-Nouri', 'Santiago Bueno', 'Mario Lemina', 'André', 'João Gomes', 'Jørgen Strand Larsen', 'Matheus Cunha', 'Craig Dawson', 'Nélson Semedo', 'Toti Gomes', 'Daniel Bentley', 'Matt Doherty', 'Rodrigo Gomes', 'Tommy Doyle', 'Pablo Sarabia', 'Carlos Forbs', 'Jean-Ricner Bellegarde', 'Gonçalo Guedes', 'Pedro Lima']",Wolverhampton Wanderers,Manchester City,,,,,990,1,1,0,0,3,2,4,0,374,26,6,24,0.8,0.8,0.8,6,2,158,237,66.7,8,161,7,9,4,3118,1313,75,89,84.3,54,67,80.6,26,68,38.2,0.3,3,8,2,1,205,30,6,1,3,4,11,1,0,0,1,2,6,13,22,3,1,12,22,54.5,10,7,17,32,50,0,112,236,106,33,4,374,44.4,4,44.4,916,478,3,3,7,10,157,8,0,8,4,2,0,0,0,31,14,13,51.9,,,,,990,2,2,0,0,22,7,1,0,890,14,3,6,1.6,1.6,1.5,42,4,686,795,86.3,100,601,65,30,10,10077,2543,389,424,91.7,251,284,88.4,25,42,59.5,2.5,19,57,26,1,742,52,9,1,0,40,20,18,10,3,0,1,23,10,2,6,6,4,8,50.0,4,0,6,17,5,0,14,82,269,546,80,890,33.3,12,40.0,3597,2182,42,23,10,14,681,100,0,5,8,1,0,0,0,43,13,14,48.1
2024-2025,2024-10-20,16:30,8,60277,John Brooks,Arne Slot,Enzo Maresca,Virgil van Dijk,Reece James,4-2-3-1,4-2-3-1,0.43,0.57,"['Caoimhín Kelleher', 'Virgil van Dijk', 'Ibrahima Konaté', 'Dominik Szoboszlai', 'Mohamed Salah', 'Curtis Jones', 'Cody Gakpo', 'Diogo Jota', 'Andrew Robertson', 'Ryan Gravenberch', 'Trent Alexander-Arnold', 'Vitezslav Jaros', 'Joe Gomez', 'Wataru Endo', 'Luis Díaz', 'Darwin Núñez', 'Alexis Mac Allister', 'Kostas Tsimikas', 'Jarell Quansah', 'Tyler Morton']","['Caoimhín Kelleher', 'Virgil van Dijk', 'Ibrahima Konaté', 'Dominik Szoboszlai', 'Mohamed Salah', 'Curtis Jones', 'Cody Gakpo', 'Diogo Jota', 'Andrew Robertson', 'Ryan Gravenberch', 'Trent Alexander-Arnold', 'Vitezslav Jaros', 'Joe Gomez', 'Wataru Endo', 'Luis Díaz', 'Darwin Núñez', 'Alexis Mac Allister', 'Kostas Tsimikas', 'Jarell Quansah', 'Tyler Morton']",Liverpool,Chelsea,,,,,990,2,1,1,1,8,4,4,0,527,25,6,11,1.9,1.1,1.0,17,4,345,439,78.6,29,284,10,10,5,5920,2024,165,185,89.2,148,165,89.7,27,72,37.5,0.3,6,22,3,1,394,40,11,2,3,4,17,1,1,0,0,5,8,18,12,10,3,17,27,63.0,10,4,7,31,18,0,81,197,254,84,15,526,50.0,4,40.0,1218,555,6,4,9,8,339,28,0,12,13,5,1,0,0,40,6,10,37.5,,,,,990,1,1,0,0,12,2,3,0,674,12,8,7,1.0,1.0,0.7,19,2,499,579,86.2,43,405,24,29,10,8701,2866,217,231,93.9,220,249,88.4,45,71,63.4,0.9,8,39,10,3,537,42,16,2,5,17,14,5,2,0,0,0,7,10,5,7,0,4,9,44.4,5,0,7,20,12,0,58,218,297,164,25,674,34.5,17,58.6,2173,1099,24,8,12,8,496,41,0,13,12,0,0,1,0,39,10,6,62.5
2024-2025,2024-10-21,20:00,8,29443,Tim Robinson,Nuno Espírito Santo,Oliver Glasner,Ryan Yates,Marc Guéhi,4-2-3-1,3-1-4-2,0.51,0.49,"['Matz Sels', 'Murillo', 'Elliot Anderson', 'Chris Wood', 'Callum Hudson-Odoi', 'Nicolás Domínguez', 'Álex Moreno', 'Anthony Elanga', 'Ryan Yates', 'Nikola Milenković', 'Ola Aina', 'Carlos Miguel', 'Morato', 'Neco Williams', 'Taiwo Awoniyi', 'Andrew Omobamidele', 'Harry Toffolo', 'Jota Silva', 'Ramón Sosa', 'Willy Boly']","['Matz Sels', 'Murillo', 'Elliot Anderson', 'Chris Wood', 'Callum Hudson-Odoi', 'Nicolás Domínguez', 'Álex Moreno', 'Anthony Elanga', 'Ryan Yates', 'Nikola Milenković', 'Ola Aina', 'Carlos Miguel', 'Morato', 'Neco Williams', 'Taiwo Awoniyi', 'Andrew Omobamidele', 'Harry Toffolo', 'Jota Silva', 'Ramón Sosa', 'Willy Boly']",Nottingham Forest,Crystal Palace,,,,,990,1,0,0,0,20,6,2,0,625,9,14,16,1.7,1.7,1.5,36,2,391,493,79.3,38,290,25,27,16,6668,2549,194,219,88.6,135,156,86.5,43,75,57.3,1.2,15,32,6,2,440,51,14,1,3,23,21,6,4,2,0,2,14,5,2,6,1,3,9,33.3,6,5,11,23,18,0,58,173,258,200,30,625,59.3,8,29.6,1679,923,15,6,18,15,385,36,0,9,11,2,0,0,0,39,18,14,56.3,,,,,990,0,0,0,0,20,7,3,0,609,23,5,22,1.0,1.0,0.8,30,0,375,482,77.8,42,279,18,9,6,6744,2269,152,181,84.0,188,217,86.6,28,54,51.9,0.4,16,33,8,3,440,40,11,1,5,16,15,6,2,0,0,2,12,14,11,8,4,8,24,33.3,16,9,13,28,25,1,57,205,277,132,22,609,66.7,3,33.3,1385,827,9,4,13,6,370,41,0,12,9,2,0,0,0,45,14,18,43.8
2024-2025,2024-10-25,20:00,9,31879,Craig Pawson,Steve Cooper,Nuno Espírito Santo,Jamie Vardy,Ryan Yates,4-2-3-1,4-2-3-1,0.65,0.35,"['Mads Hermansen', 'James Justin', 'Wout Faes', 'Caleb Okoli', 'Wilfred Ndidi', 'Abdul Fatawu Issahaku', 'Harry Winks', 'Jamie Vardy', 'Stephy Mavididi', 'Ricardo Pereira', 'Facundo Buonanotte', 'Danny Ward', 'Conor Coady', 'Bilal El Khannouss', 'Bobby Reid', 'Jordan Ayew', 'Oliver Skipp', 'Boubakary Soumaré', 'Odsonne Édouard', 'Luke Thomas']","['Mads Hermansen', 'James Justin', 'Wout Faes', 'Caleb Okoli', 'Wilfred Ndidi', 'Abdul Fatawu Issahaku', 'Harry Winks', 'Jamie Vardy', 'Stephy Mavididi', 'Ricardo Pereira', 'Facundo Buonanotte', 'Danny Ward', 'Conor Coady', 'Bilal El Khannouss', 'Bobby Reid', 'Jordan Ayew', 'Oliver Skipp', 'Boubakary Soumaré', 'Odsonne Édouard', 'Luke Thomas']",Leicester City,Nottingham Forest,,,,,990,1,1,0,0,11,1,5,0,740,14,6,15,0.8,0.8,0.7,18,2,518,615,84.2,55,511,35,20,6,8199,2974,263,294,89.5,209,230,90.9,28,55,50.9,1.0,10,57,10,2,564,51,10,2,3,26,23,6,4,1,0,0,8,10,8,4,2,5,20,25.0,15,6,9,20,26,1,69,188,376,184,24,740,30.0,11,55.0,2562,1339,15,6,16,8,509,55,0,16,9,0,0,0,0,45,24,15,61.5,,,,,990,3,1,0,0,20,5,3,0,464,19,10,10,1.7,1.7,0.8,29,4,240,338,71.0,31,200,19,24,15,4348,2030,127,147,86.4,76,97,78.4,33,73,45.2,0.4,10,24,5,1,293,44,13,0,1,21,10,7,3,4,0,1,10,11,11,5,3,11,17,64.7,6,3,7,29,28,1,58,159,159,151,29,464,62.5,5,20.8,1160,626,11,11,12,9,238,31,0,9,15,1,0,0,0,46,15,24,38.5
2024-2025,2024-10-26,15:00,9,17109,Lewis Smith,Thomas Frank,Kieran McKenna,Christian Nørgaard,Conor Chaplin,4-2-3-1,4-2-3-1,0.65,0.35,"['Mark Flekken', 'Sepp van den Berg', 'Ethan Pinnock', 'Christian Nørgaard', 'Yoane Wissa', 'Bryan Mbeumo', 'Nathan Collins', 'Keane Lewis-Potter', 'Mikkel Damsgaard', 'Vitaly Janelt', 'Mads Roerslev', 'Hákon Rafn Valdimarsson', 'Kevin Schade', 'Mathias Jensen', 'Fabio Carvalho', 'Ben Mee', 'Yehor Yarmoliuk', 'Jayden Meghoma', 'Yunus Emre Konak', 'Ryan Trevitt']","['Mark Flekken', 'Sepp van den Berg', 'Ethan Pinnock', 'Christian Nørgaard', 'Yoane Wissa', 'Bryan Mbeumo', 'Nathan Collins', 'Keane Lewis-Potter', 'Mikkel Damsgaard', 'Vitaly Janelt', 'Mads Roerslev', 'Hákon Rafn Valdimarsson', 'Kevin Schade', 'Mathias Jensen', 'Fabio Carvalho', 'Ben Mee', 'Yehor Yarmoliuk', 'Jayden Meghoma', 'Yunus Emre Konak', 'Ryan Trevitt']",Brentford,Ipswich Town,,,,,990,4,2,1,1,19,8,0,0,718,8,4,7,4.1,3.3,3.2,38,8,499,612,81.5,64,427,18,16,5,9470,3164,186,213,87.3,272,310,87.7,41,71,57.7,1.9,17,35,10,4,560,50,9,1,1,26,25,4,4,0,0,2,8,6,3,3,2,3,6,50.0,3,0,7,12,33,2,86,262,314,147,30,717,31.3,9,56.3,2333,1190,10,6,11,4,492,64,0,7,10,2,1,0,0,38,25,14,64.1,,,,,968,3,3,0,0,11,5,3,1,455,13,12,13,1.3,1.3,0.8,16,5,220,328,67.1,23,191,12,6,3,4290,1739,82,99,82.8,107,141,75.9,28,73,38.4,0.6,8,27,7,2,288,39,9,2,0,19,11,5,4,0,0,1,9,9,6,5,2,9,14,64.3,5,6,7,25,36,0,83,179,149,132,20,455,50.0,3,50.0,1089,530,6,4,19,5,217,23,1,10,7,1,0,1,0,40,14,25,35.9
2024-2025,2024-10-26,15:00,9,31840,Michael Oliver,Fabian Hürzeler,Gary O'Neil,Danny Welbeck,Mario Lemina,4-4-2,3-4-3,0.51,0.49,"['Bart Verbruggen', 'Igor', 'Georginio Rutter', 'Danny Welbeck', 'Carlos Baleba', 'Kaoru Mitoma', 'Ferdi Kadioglu', 'Yasin Ayari', 'Jan Paul van Hecke', 'Pervis Estupiñán', 'Joël Veltman', 'Jason Steele', 'Killian Cahill', 'Tariq Lamptey', 'Brajan Gruda', 'Julio Enciso', 'Simon Adingra', 'Jakub Moder', 'Mats Wieffer', 'Evan Ferguson']","['Bart Verbruggen', 'Igor', 'Georginio Rutter', 'Danny Welbeck', 'Carlos Baleba', 'Kaoru Mitoma', 'Ferdi Kadioglu', 'Yasin Ayari', 'Jan Paul van Hecke', 'Pervis Estupiñán', 'Joël Veltman', 'Jason Steele', 'Killian Cahill', 'Tariq Lamptey', 'Brajan Gruda', 'Julio Enciso', 'Simon Adingra', 'Jakub Moder', 'Mats Wieffer', 'Evan Ferguson']",Brighton & Hove Albion,Wolverhampton Wanderers,,,,,990,2,2,0,0,19,6,3,0,637,17,9,15,1.3,1.3,1.0,27,3,417,500,83.4,50,366,21,24,11,7676,2516,186,207,89.9,178,197,90.4,49,81,60.5,0.9,12,23,14,3,456,42,10,3,2,26,14,9,7,0,0,2,10,10,6,8,3,9,21,42.9,12,5,10,26,22,1,82,185,272,192,32,637,45.8,12,50.0,1939,1214,25,8,20,12,411,49,0,12,10,2,0,0,0,55,11,15,42.3,,,,,990,2,1,0,0,14,7,3,0,601,24,9,18,1.4,1.4,1.3,26,3,388,480,80.8,32,333,16,24,12,7060,2362,173,190,91.1,163,186,87.6,44,78,56.4,0.8,12,25,4,1,432,47,14,0,1,19,15,6,5,1,0,1,12,12,14,6,4,12,23,52.2,11,8,10,33,30,3,84,232,281,97,28,601,50.0,9,37.5,1870,921,8,8,12,8,386,32,0,10,12,1,0,0,0,46,15,11,57.7
2024-2025,2024-10-26,15:00,9,52844,Tony Harrington,Pep Guardiola,Russell Martin,Rúben Dias,Jack Stephens,4-1-4-1,5-4-1,0.57,0.43,"['Ederson', 'Rúben Dias', 'Mateo Kovačić', 'Erling Haaland', 'Bernardo Silva', 'Joško Gvardiol', 'Manuel Akanji', 'Sávio', 'Matheus Nunes', 'Phil Foden', 'Rico Lewis', 'Stefan Ortega', 'Scott Carson', 'John Stones', 'Nathan Aké', 'İlkay Gündoğan', 'Nico O’Reilly', 'James Mcatee']","['Ederson', 'Rúben Dias', 'Mateo Kovačić', 'Erling Haaland', 'Bernardo Silva', 'Joško Gvardiol', 'Manuel Akanji', 'Sávio', 'Matheus Nunes', 'Phil Foden', 'Rico Lewis', 'Stefan Ortega', 'Scott Carson', 'John Stones', 'Nathan Aké', 'İlkay Gündoğan', 'Nico O’Reilly', 'James Mcatee']",Manchester City,Southampton,,,,,990,1,1,0,0,22,7,1,0,735,12,10,6,2.9,2.9,2.8,40,2,595,660,90.2,65,526,38,12,9,9155,2147,317,333,95.2,233,250,93.2,28,47,59.6,2.7,19,48,22,3,620,39,11,2,2,29,12,12,11,0,0,1,8,7,2,6,4,9,15,60.0,6,1,5,22,14,0,30,84,237,418,52,735,75.0,2,16.7,2460,1383,20,16,3,12,592,63,0,9,9,1,0,0,0,32,6,8,42.9,,,,,990,0,0,0,0,5,2,3,0,600,14,6,16,0.2,0.2,0.2,10,0,454,503,90.3,21,406,15,17,6,7201,2391,231,245,94.3,180,194,92.8,28,43,65.1,0.3,5,9,4,0,469,32,10,1,2,2,11,1,1,0,0,2,5,9,10,3,1,2,11,18.2,9,8,8,20,30,1,140,336,206,61,14,600,35.3,9,52.9,1925,943,10,5,8,3,450,21,0,9,9,2,0,0,0,18,8,6,57.1
